#,Date-Time (PDT),RH   (%),Dew Point   (??C),Host Connected,End of File
19803,7/29/2024 4:43,54.04,-2.88,,
19804,7/29/2024 4:48,54.1,-2.76,,
19805,7/29/2024 4:53,53.88,-2.67,,
19806,7/29/2024 4:58,53.51,-2.62,,
19807,7/29/2024 5:03,53.09,-2.53,,
19808,7/29/2024 5:08,52.72,-2.45,,
19809,7/29/2024 5:13,52.39,-2.46,,
19810,7/29/2024 5:18,52.21,-2.48,,
19811,7/29/2024 5:23,52.24,-2.54,,
19812,7/29/2024 5:28,52.37,-2.7,,
19813,7/29/2024 5:33,52.75,-2.82,,
19814,7/29/2024 5:38,53.25,-2.97,,
19815,7/29/2024 5:43,53.87,-3.11,,
19816,7/29/2024 5:48,55.04,-3.22,,
19817,7/29/2024 5:53,56.23,-3.33,,
19818,7/29/2024 5:58,57.7,-3.23,,
19819,7/29/2024 6:03,57.92,-3.29,,
19820,7/29/2024 6:08,58.93,-3.16,,
19821,7/29/2024 6:13,59.49,-2.96,,
19822,7/29/2024 6:18,59.17,-2.77,,
19823,7/29/2024 6:23,58.51,-2.7,,
19824,7/29/2024 6:28,58.1,-2.55,,
19825,7/29/2024 6:33,57.67,-2.27,,
19826,7/29/2024 6:38,56.5,-2.1,,
19827,7/29/2024 6:43,55.39,-1.88,,
19828,7/29/2024 6:48,53.98,-1.69,,
19829,7/29/2024 6:53,52.89,-1.45,,
19830,7/29/2024 6:58,51.66,-1.18,,
19831,7/29/2024 7:03,50.4,-0.83,,
19832,7/29/2024 7:08,48.7,-0.6,,
19833,7/29/2024 7:13,47.08,-0.37,,
19834,7/29/2024 7:18,45.34,-0.18,,
19835,7/29/2024 7:23,43.49,-0.09,,
19836,7/29/2024 7:28,42.15,0.09,,
19837,7/29/2024 7:33,40.73,0.13,,
19838,7/29/2024 7:38,39.84,0.33,,
19839,7/29/2024 7:43,38.58,0.41,,
19840,7/29/2024 7:48,37.62,0.61,,
19841,7/29/2024 7:53,36.98,0.79,,
19842,7/29/2024 7:58,35.35,0.57,,
19843,7/29/2024 8:03,34.66,0.56,,
19844,7/29/2024 8:08,34.88,0.85,,
19845,7/29/2024 8:13,34.26,0.82,,
19846,7/29/2024 8:18,34.97,1.33,,
19847,7/29/2024 8:23,34.13,1.23,,
19848,7/29/2024 8:28,34.54,1.61,,
19849,7/29/2024 8:33,34.8,1.79,,
19850,7/29/2024 8:38,34.58,1.8,,
19851,7/29/2024 8:43,34.38,2.02,,
19852,7/29/2024 8:48,34.28,2.31,,
19853,7/29/2024 8:53,33.76,2.39,,
19854,7/29/2024 8:58,33.53,2.41,,
19855,7/29/2024 9:03,33.26,2.45,,
19856,7/29/2024 9:08,33.22,2.66,,
19857,7/29/2024 9:13,31.8,2.43,,
19858,7/29/2024 9:18,31.03,2.3,,
19859,7/29/2024 9:23,29.94,1.93,,
19860,7/29/2024 9:28,30.35,2.17,,
19861,7/29/2024 9:33,29.52,1.98,,
19862,7/29/2024 9:38,29.45,1.96,,
19863,7/29/2024 9:43,27.96,1.67,,
19864,7/29/2024 9:48,26.34,1.1,,
19865,7/29/2024 9:53,26.61,1.35,,
19866,7/29/2024 9:58,24.69,0.52,,
19867,7/29/2024 10:03,21.73,-1.08,,
19868,7/29/2024 10:08,21.05,-1.27,,
19869,7/29/2024 10:13,20.05,-1.63,,
19870,7/29/2024 10:18,19.52,-1.88,,
19871,7/29/2024 10:23,19.81,-1.58,,
19872,7/29/2024 10:28,20.1,-1.27,,
19873,7/29/2024 10:33,18.59,-2.11,,
19874,7/29/2024 10:38,19.03,-1.74,,
19875,7/29/2024 10:43,18.95,-1.72,,
19876,7/29/2024 10:48,17.57,-2.56,,
19877,7/29/2024 10:53,16.47,-3.22,,
19878,7/29/2024 10:58,16.22,-3.14,,
19879,7/29/2024 11:03,14.6,-4.16,,
19880,7/29/2024 11:08,15.8,-3.05,,
19881,7/29/2024 11:13,16.59,-2.29,,
19882,7/29/2024 11:18,13.97,-4.23,,
19883,7/29/2024 11:23,13.38,-4.69,,
19884,7/29/2024 11:28,13.71,-4.36,,
19885,7/29/2024 11:33,12.69,-4.99,,
19886,7/29/2024 11:38,12.99,-4.62,,
19887,7/29/2024 11:43,12.17,-5.19,,
19888,7/29/2024 11:48,12.33,-4.94,,
19889,7/29/2024 11:53,12.48,-5.06,,
19890,7/29/2024 11:58,12.01,-5.4,,
19891,7/29/2024 12:03,12.03,-5.29,,
19892,7/29/2024 12:08,10.91,-6.18,,
19893,7/29/2024 12:13,11.74,-5.25,,
19894,7/29/2024 12:18,11.36,-5.62,,
19895,7/29/2024 12:23,10.75,-6.16,,
19896,7/29/2024 12:28,10.7,-6.23,,
19897,7/29/2024 12:33,10.06,-7.13,,
19898,7/29/2024 12:38,10.35,-6.69,,
19899,7/29/2024 12:43,10.03,-6.92,,
19900,7/29/2024 12:48,9.92,-6.86,,
19901,7/29/2024 12:53,9.93,-6.99,,
19902,7/29/2024 12:58,9.87,-6.99,,
19903,7/29/2024 13:03,10.09,-6.59,,
19904,7/29/2024 13:08,9.32,-7.43,,
19905,7/29/2024 13:13,8.88,-7.93,,
19906,7/29/2024 13:18,9.23,-7.42,,
19907,7/29/2024 13:23,8.79,-8.17,,
19908,7/29/2024 13:28,9.14,-7.98,,
19909,7/29/2024 13:33,9.3,-7.82,,
19910,7/29/2024 13:38,9.45,-7.58,,
19911,7/29/2024 13:43,9.25,-7.74,,
19912,7/29/2024 13:48,9.11,-7.45,,
19913,7/29/2024 13:53,8.72,-7.94,,
19914,7/29/2024 13:58,9.1,-7.59,,
19915,7/29/2024 14:03,9.06,-7.73,,
19916,7/29/2024 14:08,9.41,-7.54,,
19917,7/29/2024 14:13,9.32,-7.59,,
19918,7/29/2024 14:18,9.28,-7.3,,
19919,7/29/2024 14:23,9,-7.44,,
19920,7/29/2024 14:28,9.01,-7.36,,
19921,7/29/2024 14:33,9.23,-6.81,,
19922,7/29/2024 14:38,9.03,-6.96,,
19923,7/29/2024 14:43,8.82,-7.38,,
19924,7/29/2024 14:48,8.72,-7.62,,
19925,7/29/2024 14:53,8.71,-7.75,,
19926,7/29/2024 14:58,8.67,-7.87,,
19927,7/29/2024 15:03,8.86,-7.57,,
19928,7/29/2024 15:08,9.19,-6.83,,
19929,7/29/2024 15:13,8.94,-6.98,,
19930,7/29/2024 15:18,8.18,-8.14,,
19931,7/29/2024 15:23,8.6,-7.76,,
19932,7/29/2024 15:28,8.59,-7.64,,
19933,7/29/2024 15:33,8.37,-8.1,,
19934,7/29/2024 15:38,8.52,-7.76,,
19935,7/29/2024 15:43,8.58,-7.57,,
19936,7/29/2024 15:48,8.46,-7.8,,
19937,7/29/2024 15:53,8.6,-7.69,,
19938,7/29/2024 15:58,8.35,-7.94,,
19939,7/29/2024 16:03,8.78,-7.2,,
19940,7/29/2024 16:08,9.08,-6.8,,
19941,7/29/2024 16:13,9.71,-6.06,,
19942,7/29/2024 16:18,9.19,-6.87,,
19943,7/29/2024 16:23,9.26,-6.82,,
19944,7/29/2024 16:28,9.04,-7.06,,
19945,7/29/2024 16:33,9.52,-6.39,,
19946,7/29/2024 16:38,9.52,-6.12,,
19947,7/29/2024 16:43,9.56,-6,,
19948,7/29/2024 16:48,9.86,-5.86,,
19949,7/29/2024 16:53,9.93,-5.97,,
19950,7/29/2024 16:58,10.1,-5.89,,
19951,7/29/2024 17:03,10.06,-6.08,,
19952,7/29/2024 17:08,9.83,-6.5,,
19953,7/29/2024 17:13,10.13,-6.08,,
19954,7/29/2024 17:18,10.17,-5.99,,
19955,7/29/2024 17:23,10.66,-5.33,,
19956,7/29/2024 17:28,10.28,-5.83,,
19957,7/29/2024 17:33,11.32,-4.79,,
19958,7/29/2024 17:38,10.51,-5.77,,
19959,7/29/2024 17:43,10.58,-5.87,,
19960,7/29/2024 17:48,10.91,-5.5,,
19961,7/29/2024 17:53,10.9,-5.53,,
19962,7/29/2024 17:58,10.93,-5.46,,
19963,7/29/2024 18:03,10.98,-5.49,,
19964,7/29/2024 18:08,11.02,-5.53,,
19965,7/29/2024 18:13,10.8,-5.95,,
19966,7/29/2024 18:18,11.11,-5.65,,
19967,7/29/2024 18:23,11.28,-5.62,,
19968,7/29/2024 18:28,11.68,-5.24,,
19969,7/29/2024 18:33,11.53,-5.39,,
19970,7/29/2024 18:38,11.64,-5.4,,
19971,7/29/2024 18:43,11.74,-5.46,,
19972,7/29/2024 18:48,11.74,-5.56,,
19973,7/29/2024 18:53,11.8,-5.52,,
19974,7/29/2024 18:58,11.59,-5.94,,
19975,7/29/2024 19:03,11.81,-5.86,,
19976,7/29/2024 19:08,12.74,-5.03,,
19977,7/29/2024 19:13,13.12,-4.77,,
19978,7/29/2024 19:18,12.6,-5.47,,
19979,7/29/2024 19:23,13.43,-4.83,,
19980,7/29/2024 19:28,14.94,-3.64,,
19981,7/29/2024 19:33,14.76,-4.03,,
19982,7/29/2024 19:38,14.94,-4.14,,
19983,7/29/2024 19:43,16.24,-3.32,,
19984,7/29/2024 19:48,14.3,-5.31,,
19985,7/29/2024 19:53,14.22,-5.69,,
19986,7/29/2024 19:58,14.42,-5.83,,
19987,7/29/2024 20:03,14.75,-5.85,,
19988,7/29/2024 20:08,14.8,-6.18,,
19989,7/29/2024 20:13,15.1,-6.26,,
19990,7/29/2024 20:18,15.31,-6.39,,
19991,7/29/2024 20:23,15.59,-6.45,,
19992,7/29/2024 20:28,15.72,-6.63,,
19993,7/29/2024 20:33,15.85,-6.81,,
19994,7/29/2024 20:38,16.17,-6.8,,
19995,7/29/2024 20:43,16.64,-6.72,,
19996,7/29/2024 20:48,21.03,-3.85,,
19997,7/29/2024 20:53,19.09,-4.92,,
19998,7/29/2024 20:58,18.24,-5.2,,
19999,7/29/2024 21:03,17.63,-5.63,,
20000,7/29/2024 21:08,18.9,-4.91,,
20001,7/29/2024 21:13,22.46,-2.9,,
20002,7/29/2024 21:18,23.59,-2.57,,
20003,7/29/2024 21:23,23.56,-3.12,,
20004,7/29/2024 21:28,24.8,-2.82,,
20005,7/29/2024 21:33,25.4,-2.73,,
20006,7/29/2024 21:38,25.75,-2.93,,
20007,7/29/2024 21:43,26.58,-2.51,,
20008,7/29/2024 21:48,25.73,-2.68,,
20009,7/29/2024 21:53,25.31,-2.88,,
20010,7/29/2024 21:58,25.92,-2.81,,
20011,7/29/2024 22:03,26.68,-2.65,,
20012,7/29/2024 22:08,25.41,-3.87,,
20013,7/29/2024 22:13,26.11,-4.37,,
20014,7/29/2024 22:18,27.31,-4.52,,
20015,7/29/2024 22:23,28.47,-4.71,,
20016,7/29/2024 22:28,28.43,-4.88,,
20017,7/29/2024 22:33,27.85,-5.09,,
20018,7/29/2024 22:38,27.97,-5.26,,
20019,7/29/2024 22:43,27.76,-5.55,,
20020,7/29/2024 22:48,28.11,-5.7,,
20021,7/29/2024 22:53,28.79,-5.83,,
20022,7/29/2024 22:58,29.71,-5.74,,
20023,7/29/2024 23:03,30.59,-5.57,,
20024,7/29/2024 23:08,31.15,-5.34,,
20025,7/29/2024 23:13,31.66,-4.85,,
20026,7/29/2024 23:18,30.27,-4.45,,
20027,7/29/2024 23:23,27.7,-5.19,,
20028,7/29/2024 23:28,27.06,-5.61,,
20029,7/29/2024 23:33,26.61,-6.23,,
20030,7/29/2024 23:38,26.35,-6.57,,
20031,7/29/2024 23:43,26.1,-6.85,,
20032,7/29/2024 23:48,26.38,-6.98,,
20033,7/29/2024 23:53,27.4,-7.01,,
20034,7/29/2024 23:58,28.7,-6.88,,
20035,7/30/2024 0:03,30.12,-6.48,,
20036,7/30/2024 0:08,30.41,-6.5,,
20037,7/30/2024 0:13,31.28,-6.28,,
20038,7/30/2024 0:18,32.59,-5.83,,
20039,7/30/2024 0:23,33.06,-5.71,,
20040,7/30/2024 0:28,33.36,-5.64,,
20041,7/30/2024 0:33,34.5,-5.32,,
20042,7/30/2024 0:38,35.01,-5.18,,
20043,7/30/2024 0:43,35.9,-4.99,,
20044,7/30/2024 0:48,36.56,-4.96,,
20045,7/30/2024 0:53,36.2,-5.16,,
20046,7/30/2024 0:58,36.63,-5.17,,
20047,7/30/2024 1:03,38.8,-3.97,,
20048,7/30/2024 1:08,34.83,-4.5,,
20049,7/30/2024 1:13,33.42,-5.02,,
20050,7/30/2024 1:18,35.12,-4.61,,
20051,7/30/2024 1:23,36.09,-4.5,,
20052,7/30/2024 1:28,37.21,-4.23,,
20053,7/30/2024 1:33,37.81,-4.1,,
20054,7/30/2024 1:38,37.76,-4.09,,
20055,7/30/2024 1:43,38.06,-4,,
20056,7/30/2024 1:48,37.5,-4.18,,
20057,7/30/2024 1:53,37.18,-4.43,,
20058,7/30/2024 1:58,38.12,-4.39,,
20059,7/30/2024 2:03,38.58,-4.26,,
20060,7/30/2024 2:08,40.56,-3.54,,
20061,7/30/2024 2:13,42.07,-2.94,,
20062,7/30/2024 2:18,42.34,-2.6,,
20063,7/30/2024 2:23,42.09,-2.52,,
20064,7/30/2024 2:28,42.1,-2.49,,
20065,7/30/2024 2:33,42.23,-2.51,,
20066,7/30/2024 2:38,42.82,-2.48,,
20067,7/30/2024 2:43,43.61,-2.49,,
20068,7/30/2024 2:48,44.37,-2.38,,
20069,7/30/2024 2:53,44.65,-2.32,,
20070,7/30/2024 2:58,44.59,-2.34,,
20071,7/30/2024 3:03,44.36,-2.64,,
20072,7/30/2024 3:08,44.86,-2.78,,
20073,7/30/2024 3:13,45.42,-2.74,,
20074,7/30/2024 3:18,45.23,-2.94,,
20075,7/30/2024 3:23,45.48,-2.96,,
20076,7/30/2024 3:28,43.49,-3.8,,
20077,7/30/2024 3:33,44.37,-4.09,,
20078,7/30/2024 3:38,45.74,-4.17,,
20079,7/30/2024 3:43,46.98,-4.1,,
20080,7/30/2024 3:48,47.98,-3.89,,
20081,7/30/2024 3:53,47.76,-3.91,,
20082,7/30/2024 3:58,47.84,-4.03,,
20083,7/30/2024 4:03,48.91,-3.87,,
20084,7/30/2024 4:08,48.99,-3.82,,
20085,7/30/2024 4:13,49.24,-3.67,,
20086,7/30/2024 4:18,48.81,-3.78,,
20087,7/30/2024 4:23,49.22,-3.84,,
20088,7/30/2024 4:28,50.4,-3.68,,
20089,7/30/2024 4:33,50.58,-3.71,,
20090,7/30/2024 4:38,50.57,-3.8,,
20091,7/30/2024 4:43,50.97,-3.79,,
20092,7/30/2024 4:48,51.26,-3.87,,
20093,7/30/2024 4:53,51.28,-4.16,,
20094,7/30/2024 4:58,52.88,-4.04,,
20095,7/30/2024 5:03,53.8,-3.96,,
20096,7/30/2024 5:08,55.36,-3.77,,
20097,7/30/2024 5:13,56.71,-3.48,,
20098,7/30/2024 5:18,57.06,-3.34,,
20099,7/30/2024 5:23,57.1,-3.33,,
20100,7/30/2024 5:28,57.24,-3.33,,
20101,7/30/2024 5:33,57.64,-3.22,,
20102,7/30/2024 5:38,57.37,-3.22,,
20103,7/30/2024 5:43,57.56,-3.16,,
20104,7/30/2024 5:48,57.55,-3.19,,
20105,7/30/2024 5:53,57.95,-3.17,,
20106,7/30/2024 5:58,58.59,-3.07,,
20107,7/30/2024 6:03,58.45,-3.16,,
20108,7/30/2024 6:08,58.48,-3.27,,
20109,7/30/2024 6:13,58.93,-3.23,,
20110,7/30/2024 6:18,59.14,-3.21,,
20111,7/30/2024 6:23,59.57,-3.02,,
20112,7/30/2024 6:28,59.16,-2.8,,
20113,7/30/2024 6:33,58.29,-2.6,,
20114,7/30/2024 6:38,57.64,-2.24,,
20115,7/30/2024 6:43,56.5,-1.86,,
20116,7/30/2024 6:48,54.94,-1.53,,
20117,7/30/2024 6:53,53.08,-1.31,,
20118,7/30/2024 6:58,51.81,-0.97,,
20119,7/30/2024 7:03,50.12,-0.66,,
20120,7/30/2024 7:08,48.5,-0.27,,
20121,7/30/2024 7:13,46.64,0.07,,
20122,7/30/2024 7:18,43.28,-0.11,,
20123,7/30/2024 7:23,40.77,-0.15,,
20124,7/30/2024 7:28,40.62,0.4,,
20125,7/30/2024 7:33,38.89,0.29,,
20126,7/30/2024 7:38,39.35,0.81,,
20127,7/30/2024 7:43,38.99,0.99,,
20128,7/30/2024 7:48,37.46,0.85,,
20129,7/30/2024 7:53,36.34,0.8,,
20130,7/30/2024 7:58,35.85,0.89,,
20131,7/30/2024 8:03,36.47,1.4,,
20132,7/30/2024 8:08,36.25,1.65,,
20133,7/30/2024 8:13,33.34,0.7,,
20134,7/30/2024 8:18,31.53,0.16,,
20135,7/30/2024 8:23,31.13,-0.15,,
20136,7/30/2024 8:28,31.17,-0.06,,
20137,7/30/2024 8:33,30.75,0.08,,
20138,7/30/2024 8:38,30.24,0.11,,
20139,7/30/2024 8:43,30,0.31,,
20140,7/30/2024 8:48,29.02,0.15,,
20141,7/30/2024 8:53,29.1,0.39,,
20142,7/30/2024 8:58,28.04,-0.1,,
20143,7/30/2024 9:03,28.32,0.12,,
20144,7/30/2024 9:08,28.18,0.28,,
20145,7/30/2024 9:13,27.59,0.33,,
20146,7/30/2024 9:18,27.71,0.74,,
20147,7/30/2024 9:23,28.09,1.24,,
20148,7/30/2024 9:28,27.45,1.03,,
20149,7/30/2024 9:33,25.63,0.27,,
20150,7/30/2024 9:38,26.59,0.98,,
20151,7/30/2024 9:43,25.8,0.83,,
20152,7/30/2024 9:48,25.24,0.91,,
20153,7/30/2024 9:53,24.69,0.59,,
20154,7/30/2024 9:58,25.24,0.95,,
20155,7/30/2024 10:03,25.12,1.08,,
20156,7/30/2024 10:08,23.89,0.65,,
20157,7/30/2024 10:13,24.17,0.99,,
20158,7/30/2024 10:18,22.84,0.3,,
20159,7/30/2024 10:23,22.77,0.23,,
20160,7/30/2024 10:28,22.57,0.28,,
20161,7/30/2024 10:33,22.16,0.09,,
20162,7/30/2024 10:38,21.31,-0.14,,
20163,7/30/2024 10:43,21.22,-0.1,,
20164,7/30/2024 10:48,20.97,-0.15,,
20165,7/30/2024 10:53,19.27,-0.93,,
20166,7/30/2024 10:58,17.93,-1.83,,
20167,7/30/2024 11:03,16.2,-3.03,,
20168,7/30/2024 11:08,15.77,-3.49,,
20169,7/30/2024 11:13,16.8,-2.48,,
20170,7/30/2024 11:18,15.44,-3.42,,
20171,7/30/2024 11:23,16.02,-2.86,,
20172,7/30/2024 11:28,13.98,-4.49,,
20173,7/30/2024 11:33,13.9,-4.31,,
20174,7/30/2024 11:38,12.52,-5.45,,
20175,7/30/2024 11:43,12.46,-5.48,,
20176,7/30/2024 11:48,12.27,-5.43,,
20177,7/30/2024 11:53,12.41,-5.04,,
20178,7/30/2024 11:58,9.17,-8.7,,
20179,7/30/2024 12:03,9.83,-7.75,,
20180,7/30/2024 12:08,9.9,-7.67,,
20181,7/30/2024 12:13,10.07,-7.5,,
20182,7/30/2024 12:18,9.97,-7.71,,
20183,7/30/2024 12:23,9.8,-7.84,,
20184,7/30/2024 12:28,9.87,-7.63,,
20185,7/30/2024 12:33,10.04,-7.36,,
20186,7/30/2024 12:38,9.9,-7.31,,
20187,7/30/2024 12:43,9.99,-7.22,,
20188,7/30/2024 12:48,10.75,-6.3,,
20189,7/30/2024 12:53,10.63,-6.22,,
20190,7/30/2024 12:58,10.97,-5.72,,
20191,7/30/2024 13:03,11.59,-5.2,,
20192,7/30/2024 13:08,11.88,-4.85,,
20193,7/30/2024 13:13,11.21,-5.44,,
20194,7/30/2024 13:18,12.01,-4.79,,
20195,7/30/2024 13:23,12.35,-4.37,,
20196,7/30/2024 13:28,11.47,-5.11,,
20197,7/30/2024 13:33,11.92,-4.23,,
20198,7/30/2024 13:38,11.94,-4.09,,
20199,7/30/2024 13:43,12,-3.96,,
20200,7/30/2024 13:48,11.84,-4.08,,
20201,7/30/2024 13:53,11.33,-4.65,,
20202,7/30/2024 13:58,10.71,-5.05,,
20203,7/30/2024 14:03,10.92,-4.61,,
20204,7/30/2024 14:08,10.73,-5.02,,
20205,7/30/2024 14:13,11.48,-4.49,,
20206,7/30/2024 14:18,11.04,-4.98,,
20207,7/30/2024 14:23,10.42,-5.89,,
20208,7/30/2024 14:28,9.75,-6.48,,
20209,7/30/2024 14:33,10.13,-5.78,,
20210,7/30/2024 14:38,9.67,-6.25,,
20211,7/30/2024 14:43,9.55,-6.36,,
20212,7/30/2024 14:48,9.61,-6.13,,
20213,7/30/2024 14:53,9.62,-5.93,,
20214,7/30/2024 14:58,10.04,-5.25,,
20215,7/30/2024 15:03,9.95,-5.32,,
20216,7/30/2024 15:08,10.08,-5.36,,
20217,7/30/2024 15:13,9.87,-5.69,,
20218,7/30/2024 15:18,9.61,-5.72,,
20219,7/30/2024 15:23,9.08,-6.34,,
20220,7/30/2024 15:28,9,-6.42,,
20221,7/30/2024 15:33,9.34,-6.09,,
20222,7/30/2024 15:38,9.73,-5.66,,
20223,7/30/2024 15:43,9.52,-5.8,,
20224,7/30/2024 15:48,9.82,-5.44,,
20225,7/30/2024 15:53,9.77,-5.41,,
20226,7/30/2024 15:58,9.62,-5.62,,
20227,7/30/2024 16:03,9.89,-5.4,,
20228,7/30/2024 16:08,9.59,-5.69,,
20229,7/30/2024 16:13,9.41,-6.09,,
20230,7/30/2024 16:18,9.78,-5.71,,
20231,7/30/2024 16:23,9.7,-5.74,,
20232,7/30/2024 16:28,10.1,-5.07,,
20233,7/30/2024 16:33,9.76,-5.6,,
20234,7/30/2024 16:38,9.74,-5.82,,
20235,7/30/2024 16:43,9.96,-5.66,,
20236,7/30/2024 16:48,9.79,-5.89,,
20237,7/30/2024 16:53,10.02,-5.64,,
20238,7/30/2024 16:58,10.05,-5.54,,
20239,7/30/2024 17:03,9.99,-5.65,,
20240,7/30/2024 17:08,9.86,-5.79,,
20241,7/30/2024 17:13,9.97,-5.59,,
20242,7/30/2024 17:18,10.04,-5.56,,
20243,7/30/2024 17:23,10.11,-5.5,,
20244,7/30/2024 17:28,9.88,-5.77,,
20245,7/30/2024 17:33,10.12,-5.48,,
20246,7/30/2024 17:38,10.07,-5.46,,
20247,7/30/2024 17:43,10.58,-4.76,,
20248,7/30/2024 17:48,10.81,-4.56,,
20249,7/30/2024 17:53,10.67,-4.76,,
20250,7/30/2024 17:58,10.4,-5.13,,
20251,7/30/2024 18:03,10.6,-5,,
20252,7/30/2024 18:08,10.45,-5.21,,
20253,7/30/2024 18:13,10.85,-4.89,,
20254,7/30/2024 18:18,10.76,-5.05,,
20255,7/30/2024 18:23,10.72,-5.21,,
20256,7/30/2024 18:28,10.29,-5.88,,
20257,7/30/2024 18:33,10.66,-5.64,,
20258,7/30/2024 18:38,10.74,-5.7,,
20259,7/30/2024 18:43,10.64,-5.97,,
20260,7/30/2024 18:48,10.9,-5.79,,
20261,7/30/2024 18:53,10.86,-5.84,,
20262,7/30/2024 18:58,11.13,-5.66,,
20263,7/30/2024 19:03,11.12,-5.81,,
20264,7/30/2024 19:08,11.49,-5.54,,
20265,7/30/2024 19:13,11.43,-5.75,,
20266,7/30/2024 19:18,11.57,-5.74,,
20267,7/30/2024 19:23,12.14,-5.28,,
20268,7/30/2024 19:28,12.19,-5.38,,
20269,7/30/2024 19:33,12.17,-5.57,,
20270,7/30/2024 19:38,12.39,-5.55,,
20271,7/30/2024 19:43,12.55,-5.61,,
20272,7/30/2024 19:48,12.81,-5.58,,
20273,7/30/2024 19:53,12.81,-5.75,,
20274,7/30/2024 19:58,13.14,-5.58,,
20275,7/30/2024 20:03,13.24,-5.73,,
20276,7/30/2024 20:08,13.64,-5.66,,
20277,7/30/2024 20:13,14.03,-5.78,,
20278,7/30/2024 20:18,14.37,-5.91,,
20279,7/30/2024 20:23,14.63,-5.74,,
20280,7/30/2024 20:28,14.51,-5.85,,
20281,7/30/2024 20:33,15.04,-6.1,,
20282,7/30/2024 20:38,15.36,-6.37,,
20283,7/30/2024 20:43,15.14,-6.32,,
20284,7/30/2024 20:48,14.81,-6.35,,
20285,7/30/2024 20:53,15.01,-6.31,,
20286,7/30/2024 20:58,15.38,-6.34,,
20287,7/30/2024 21:03,15.67,-6.32,,
20288,7/30/2024 21:08,15.95,-6.35,,
20289,7/30/2024 21:13,16.37,-6.34,,
20290,7/30/2024 21:18,16.63,-6.37,,
20291,7/30/2024 21:23,16.62,-6.25,,
20292,7/30/2024 21:28,16.76,-6.21,,
20293,7/30/2024 21:33,16.74,-5.96,,
20294,7/30/2024 21:38,16.68,-5.88,,
20295,7/30/2024 21:43,16.91,-5.92,,
20296,7/30/2024 21:48,17.41,-6,,
20297,7/30/2024 21:53,17.82,-6.03,,
20298,7/30/2024 21:58,18.06,-5.98,,
20299,7/30/2024 22:03,18.28,-5.94,,
20300,7/30/2024 22:08,18.44,-5.8,,
20301,7/30/2024 22:13,18.6,-5.76,,
20302,7/30/2024 22:18,18.92,-5.76,,
20303,7/30/2024 22:23,19.29,-5.81,,
20304,7/30/2024 22:28,19.58,-5.75,,
20305,7/30/2024 22:33,19.79,-5.72,,
20306,7/30/2024 22:38,20.09,-5.63,,
20307,7/30/2024 22:43,20.28,-5.58,,
20308,7/30/2024 22:48,20.46,-5.51,,
20309,7/30/2024 22:53,20.43,-5.38,,
20310,7/30/2024 22:58,19.92,-5.34,,
20311,7/30/2024 23:03,19.79,-5.35,,
20312,7/30/2024 23:08,19.98,-5.4,,
20313,7/30/2024 23:13,20.21,-5.35,,
20314,7/30/2024 23:18,20.21,-5.25,,
20315,7/30/2024 23:23,19.8,-5.7,,
20316,7/30/2024 23:28,20.14,-5.65,,
20317,7/30/2024 23:33,20.29,-5.74,,
20318,7/30/2024 23:38,20.7,-5.85,,
20319,7/30/2024 23:43,21.35,-5.88,,
20320,7/30/2024 23:48,21.84,-6,,
20321,7/30/2024 23:53,22.61,-6.11,,
20322,7/30/2024 23:58,23.63,-6.26,,
20323,7/31/2024 0:03,24.35,-6.49,,
20324,7/31/2024 0:08,25.38,-6.54,,
20325,7/31/2024 0:13,26.29,-6.48,,
20326,7/31/2024 0:18,26.73,-6.45,,
20327,7/31/2024 0:23,26.75,-6.72,,
20328,7/31/2024 0:28,27.78,-6.58,,
20329,7/31/2024 0:33,27.93,-6.78,,
20330,7/31/2024 0:38,28.37,-6.86,,
20331,7/31/2024 0:43,29,-6.82,,
20332,7/31/2024 0:48,29.51,-6.7,,
20333,7/31/2024 0:53,29.66,-6.8,,
20334,7/31/2024 0:58,29.97,-6.91,,
20335,7/31/2024 1:03,30.58,-6.92,,
20336,7/31/2024 1:08,30.96,-6.94,,
20337,7/31/2024 1:13,31.27,-6.97,,
20338,7/31/2024 1:18,31.72,-6.93,,
20339,7/31/2024 1:23,32.03,-6.91,,
20340,7/31/2024 1:28,32.35,-6.92,,
20341,7/31/2024 1:33,32.82,-6.96,,
20342,7/31/2024 1:38,33.28,-6.82,,
20343,7/31/2024 1:43,33.18,-6.73,,
20344,7/31/2024 1:48,32.92,-6.72,,
20345,7/31/2024 1:53,32.8,-6.66,,
20346,7/31/2024 1:58,32.58,-6.68,,
20347,7/31/2024 2:03,32.6,-6.66,,
20348,7/31/2024 2:08,32.54,-6.62,,
20349,7/31/2024 2:13,32.56,-6.6,,
20350,7/31/2024 2:18,32.73,-6.61,,
20351,7/31/2024 2:23,32.96,-6.59,,
20352,7/31/2024 2:28,33.09,-6.63,,
20353,7/31/2024 2:33,33.28,-6.58,,
20354,7/31/2024 2:38,33.3,-6.55,,
20355,7/31/2024 2:43,33.47,-6.64,,
20356,7/31/2024 2:48,34.17,-6.66,,
20357,7/31/2024 2:53,34.89,-6.65,,
20358,7/31/2024 2:58,35.49,-6.61,,
20359,7/31/2024 3:03,35.78,-6.56,,
20360,7/31/2024 3:08,35.73,-6.72,,
20361,7/31/2024 3:13,36.19,-6.77,,
20362,7/31/2024 3:18,36.25,-6.83,,
20363,7/31/2024 3:23,36.47,-6.88,,
