#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
24634,08/14/2024 23:18:56,11.66,36.18,-2.83,,
24635,08/14/2024 23:23:56,11.11,37.26,-2.93,,
24636,08/14/2024 23:28:56,10.62,38.23,-3.02,,
24637,08/14/2024 23:33:56,10.44,38.75,-3.00,,
24638,08/14/2024 23:38:56,10.50,38.41,-3.06,,
24639,08/14/2024 23:43:56,10.30,38.35,-3.26,,
24640,08/14/2024 23:48:56,9.97,39.13,-3.29,,
24641,08/14/2024 23:53:56,9.86,39.86,-3.14,,
24642,08/14/2024 23:58:56,9.87,39.85,-3.14,,
24643,08/15/2024 00:03:56,9.79,40.07,-3.13,,
24644,08/15/2024 00:08:56,9.51,40.44,-3.26,,
24645,08/15/2024 00:13:56,9.27,41.41,-3.16,,
24646,08/15/2024 00:18:56,9.08,42.00,-3.14,,
24647,08/15/2024 00:23:56,9.03,42.16,-3.14,,
24648,08/15/2024 00:28:56,8.90,42.89,-3.02,,
24649,08/15/2024 00:33:56,9.15,42.63,-2.88,,
24650,08/15/2024 00:38:56,9.37,42.21,-2.82,,
24651,08/15/2024 00:43:56,9.51,41.45,-2.93,,
24652,08/15/2024 00:48:56,9.46,42.01,-2.80,,
24653,08/15/2024 00:53:56,9.44,41.97,-2.83,,
24654,08/15/2024 00:58:56,9.45,41.75,-2.89,,
24655,08/15/2024 01:03:56,9.82,39.82,-3.19,,
24656,08/15/2024 01:08:56,9.60,39.78,-3.40,,
24657,08/15/2024 01:13:56,9.23,41.53,-3.15,,
24658,08/15/2024 01:18:56,8.75,42.08,-3.42,,
24659,08/15/2024 01:23:56,8.38,43.42,-3.33,,
24660,08/15/2024 01:28:56,8.15,44.19,-3.30,,
24661,08/15/2024 01:33:56,7.91,44.26,-3.50,,
24662,08/15/2024 01:38:56,7.66,44.67,-3.61,,
24663,08/15/2024 01:43:56,7.55,45.20,-3.56,,
24664,08/15/2024 01:48:56,7.33,45.38,-3.70,,
24665,08/15/2024 01:53:56,7.07,45.38,-3.94,,
24666,08/15/2024 01:58:56,6.74,46.99,-3.77,,
24667,08/15/2024 02:03:56,6.64,47.41,-3.75,,
24668,08/15/2024 02:08:56,6.79,48.13,-3.41,,
24669,08/15/2024 02:13:56,7.16,47.50,-3.25,,
24670,08/15/2024 02:18:56,7.46,46.41,-3.28,,
24671,08/15/2024 02:23:56,7.55,45.86,-3.35,,
24672,08/15/2024 02:28:56,7.45,45.80,-3.47,,
24673,08/15/2024 02:33:56,7.32,46.15,-3.48,,
24674,08/15/2024 02:38:56,7.19,45.97,-3.66,,
24675,08/15/2024 02:43:56,6.87,46.71,-3.73,,
24676,08/15/2024 02:48:56,6.62,47.36,-3.78,,
24677,08/15/2024 02:53:56,6.48,48.19,-3.68,,
24678,08/15/2024 02:58:56,6.45,48.36,-3.66,,
24679,08/15/2024 03:03:56,6.40,48.45,-3.68,,
24680,08/15/2024 03:08:56,6.30,48.98,-3.62,,
24681,08/15/2024 03:13:56,6.32,49.68,-3.42,,
24682,08/15/2024 03:18:56,6.54,49.72,-3.21,,
24683,08/15/2024 03:23:56,6.82,49.17,-3.10,,
24684,08/15/2024 03:28:56,7.16,48.28,-3.03,,
24685,08/15/2024 03:33:56,7.35,47.52,-3.07,,
24686,08/15/2024 03:38:56,7.50,47.40,-2.96,,
24687,08/15/2024 03:43:56,7.78,46.67,-2.91,,
24688,08/15/2024 03:48:56,7.91,45.94,-3.00,,
24689,08/15/2024 03:53:56,7.80,45.83,-3.14,,
24690,08/15/2024 03:58:56,7.55,46.13,-3.28,,
24691,08/15/2024 04:03:56,7.26,46.69,-3.38,,
24692,08/15/2024 04:08:56,7.12,47.11,-3.39,,
24693,08/15/2024 04:13:56,6.80,46.69,-3.80,,
24694,08/15/2024 04:18:56,6.34,47.60,-3.97,,
24695,08/15/2024 04:23:56,5.98,48.21,-4.13,,
24696,08/15/2024 04:28:56,5.80,49.19,-4.03,,
24697,08/15/2024 04:33:56,5.78,48.72,-4.17,,
24698,08/15/2024 04:38:56,5.49,49.40,-4.26,,
24699,08/15/2024 04:43:56,5.48,50.47,-3.98,,
24700,08/15/2024 04:48:56,5.57,50.51,-3.89,,
24701,08/15/2024 04:53:56,5.64,50.61,-3.80,,
24702,08/15/2024 04:58:56,5.74,50.66,-3.69,,
24703,08/15/2024 05:03:56,5.94,51.14,-3.38,,
24704,08/15/2024 05:08:56,6.19,50.35,-3.36,,
24705,08/15/2024 05:13:56,6.25,50.01,-3.39,,
24706,08/15/2024 05:18:56,6.14,50.18,-3.45,,
24707,08/15/2024 05:23:56,6.01,50.45,-3.50,,
24708,08/15/2024 05:28:56,5.78,49.90,-3.86,,
24709,08/15/2024 05:33:56,5.41,49.69,-4.26,,
24710,08/15/2024 05:38:56,4.99,50.19,-4.51,,
24711,08/15/2024 05:43:56,4.60,50.81,-4.71,,
24712,08/15/2024 05:48:56,4.27,51.74,-4.77,,
24713,08/15/2024 05:53:56,3.95,52.39,-4.91,,
24714,08/15/2024 05:58:56,3.65,53.13,-5.00,,
24715,08/15/2024 06:03:56,3.41,53.41,-5.15,,
24716,08/15/2024 06:08:56,3.26,54.03,-5.14,,
24717,08/15/2024 06:13:56,3.25,54.30,-5.09,,
24718,08/15/2024 06:18:56,3.16,54.14,-5.21,,
24719,08/15/2024 06:23:56,3.02,54.63,-5.22,,
24720,08/15/2024 06:28:56,3.03,55.04,-5.12,,
24721,08/15/2024 06:33:56,3.30,55.13,-4.84,,
24722,08/15/2024 06:38:56,3.77,54.53,-4.54,,
24723,08/15/2024 06:43:56,4.09,52.52,-4.74,,
24724,08/15/2024 06:48:56,4.40,52.17,-4.55,,
24725,08/15/2024 06:53:56,4.79,51.19,-4.44,,
24726,08/15/2024 06:58:56,5.35,50.28,-4.15,,
24727,08/15/2024 07:03:56,6.18,49.16,-3.69,,
24728,08/15/2024 07:08:56,7.12,47.46,-3.30,,
24729,08/15/2024 07:13:56,8.14,45.20,-3.01,,
24730,08/15/2024 07:18:56,9.07,43.41,-2.71,,
24731,08/15/2024 07:23:56,10.00,41.06,-2.62,,
24732,08/15/2024 07:28:56,10.88,38.48,-2.70,,
24733,08/15/2024 07:33:56,11.71,36.72,-2.59,,
24734,08/15/2024 07:38:56,12.60,36.89,-1.74,,
24735,08/15/2024 07:43:56,13.27,36.11,-1.43,,
24736,08/15/2024 07:48:56,13.71,37.10,-0.67,,
24737,08/15/2024 07:53:56,14.04,37.57,-0.20,,
24738,08/15/2024 07:58:56,14.35,39.52,0.78,,
24739,08/15/2024 08:03:56,14.57,38.98,0.78,,
24740,08/15/2024 08:08:56,14.85,38.13,0.73,,
24741,08/15/2024 08:13:56,15.00,36.71,0.33,,
24742,08/15/2024 08:18:56,15.33,34.52,-0.22,,
24743,08/15/2024 08:23:56,15.69,33.87,-0.16,,
24744,08/15/2024 08:28:56,15.91,32.77,-0.42,,
24745,08/15/2024 08:33:56,16.01,32.58,-0.42,,
24746,08/15/2024 08:38:56,16.30,32.13,-0.36,,
24747,08/15/2024 08:43:56,16.52,30.96,-0.67,,
24748,08/15/2024 08:48:56,16.93,29.62,-0.91,,
24749,08/15/2024 08:53:56,17.30,28.15,-1.29,,
24750,08/15/2024 08:58:56,17.29,27.44,-1.65,,
24751,08/15/2024 09:03:56,17.55,27.02,-1.64,,
24752,08/15/2024 09:08:56,17.63,26.22,-1.98,,
24753,08/15/2024 09:13:56,17.71,26.43,-1.80,,
24754,08/15/2024 09:18:56,17.92,26.61,-1.53,,
24755,08/15/2024 09:23:56,18.12,25.59,-1.88,,
24756,08/15/2024 09:28:56,18.35,25.09,-1.96,,
24757,08/15/2024 09:33:56,18.59,24.90,-1.86,,
24758,08/15/2024 09:38:56,18.83,23.90,-2.21,,
24759,08/15/2024 09:43:56,19.09,22.96,-2.53,,
24760,08/15/2024 09:48:56,19.35,23.54,-1.98,,
24761,08/15/2024 09:53:56,19.74,22.35,-2.35,,
24762,08/15/2024 09:58:56,20.08,20.70,-3.10,,
24763,08/15/2024 10:03:56,20.41,20.56,-2.91,,
24764,08/15/2024 10:08:56,20.69,20.46,-2.75,,
24765,08/15/2024 10:13:56,20.83,18.00,-4.35,,
24766,08/15/2024 10:18:56,21.24,20.19,-2.47,,
24767,08/15/2024 10:23:56,21.23,19.31,-3.08,,
24768,08/15/2024 10:28:56,21.30,19.68,-2.76,,
24769,08/15/2024 10:33:56,21.47,20.27,-2.23,,
24770,08/15/2024 10:38:56,21.83,19.23,-2.65,,
24771,08/15/2024 10:43:56,22.27,19.56,-2.05,,
24772,08/15/2024 10:48:56,22.77,19.32,-1.81,,
24773,08/15/2024 10:53:56,22.85,18.25,-2.51,,
24774,08/15/2024 10:58:56,22.98,16.86,-3.47,,
24775,08/15/2024 11:03:56,23.16,16.20,-3.86,,
24776,08/15/2024 11:08:56,23.36,15.33,-4.43,,
24777,08/15/2024 11:13:56,23.21,14.34,-5.44,,
24778,08/15/2024 11:18:56,23.42,13.47,-6.09,,
24779,08/15/2024 11:23:56,23.58,12.85,-6.57,,
24780,08/15/2024 11:28:56,23.74,12.37,-6.94,,
24781,08/15/2024 11:33:56,23.82,11.88,-7.41,,
24782,08/15/2024 11:38:56,23.96,12.21,-6.94,,
24783,08/15/2024 11:43:56,24.11,10.53,-8.73,,
24784,08/15/2024 11:48:56,24.41,10.66,-8.34,,
24785,08/15/2024 11:53:56,24.48,10.01,-9.10,,
24786,08/15/2024 11:58:56,24.76,9.56,-9.46,,
24787,08/15/2024 12:03:56,24.94,9.61,-9.25,,
24788,08/15/2024 12:08:56,25.33,9.06,-9.72,,
24789,08/15/2024 12:13:56,25.30,9.87,-8.64,,
24790,08/15/2024 12:18:56,25.42,10.33,-7.98,,
24791,08/15/2024 12:23:56,25.30,10.05,-8.42,,
24792,08/15/2024 12:28:56,25.24,10.56,-7.83,,
24793,08/15/2024 12:33:56,25.48,9.97,-8.39,,
24794,08/15/2024 12:38:56,25.98,10.51,-7.32,,
24795,08/15/2024 12:43:56,26.04,10.43,-7.37,,
24796,08/15/2024 12:48:56,26.36,10.88,-6.58,,
24797,08/15/2024 12:53:56,26.64,10.76,-6.52,,
24798,08/15/2024 12:58:56,26.89,11.07,-5.95,,
24799,08/15/2024 13:03:56,26.74,10.81,-6.38,,
24800,08/15/2024 13:08:56,26.88,10.97,-6.07,,
24801,08/15/2024 13:13:56,27.04,10.25,-6.84,,
24802,08/15/2024 13:18:56,27.33,10.81,-5.92,,
24803,08/15/2024 13:23:56,27.50,10.54,-6.13,,
24804,08/15/2024 13:28:56,27.62,10.56,-6.01,,
24805,08/15/2024 13:33:56,27.75,9.56,-7.21,,
24806,08/15/2024 13:38:56,27.86,9.11,-7.75,,
24807,08/15/2024 13:43:56,28.08,8.40,-8.61,,
24808,08/15/2024 13:48:56,28.24,8.58,-8.23,,
24809,08/15/2024 13:53:56,28.21,8.67,-8.12,,
24810,08/15/2024 13:58:56,28.34,7.99,-9.07,,
24811,08/15/2024 14:03:56,28.38,7.74,-9.44,,
24812,08/15/2024 14:08:56,28.48,7.85,-9.19,,
24813,08/15/2024 14:13:56,28.37,7.64,-9.61,,
24814,08/15/2024 14:18:56,28.29,7.51,-9.90,,
24815,08/15/2024 14:23:56,28.51,7.53,-9.70,,
24816,08/15/2024 14:28:56,28.53,7.60,-9.56,,
24817,08/15/2024 14:33:56,28.53,7.55,-9.66,,
24818,08/15/2024 14:38:56,28.55,7.43,-9.83,,
24819,08/15/2024 14:43:56,28.80,7.33,-9.82,,
24820,08/15/2024 14:48:56,28.98,7.38,-9.60,,
24821,08/15/2024 14:53:56,28.99,7.44,-9.50,,
24822,08/15/2024 14:58:56,28.87,7.28,-9.86,,
24823,08/15/2024 15:03:56,28.65,7.36,-9.88,,
24824,08/15/2024 15:08:56,28.28,7.46,-9.98,,
24825,08/15/2024 15:13:56,28.29,7.46,-9.97,,
24826,08/15/2024 15:18:56,28.56,7.59,-9.56,,
24827,08/15/2024 15:23:56,28.79,7.67,-9.26,,
24828,08/15/2024 15:28:56,28.85,7.65,-9.24,,
24829,08/15/2024 15:33:56,29.05,7.54,-9.28,,
24830,08/15/2024 15:38:56,28.48,7.82,-9.24,,
24831,08/15/2024 15:43:56,28.69,8.18,-8.52,,
24832,08/15/2024 15:48:56,28.57,8.00,-8.89,,
24833,08/15/2024 15:53:56,28.66,7.14,-10.25,,
24834,08/15/2024 15:58:56,28.62,7.98,-8.87,,
24835,08/15/2024 16:03:56,28.94,8.44,-7.91,,
24836,08/15/2024 16:08:56,28.93,7.91,-8.77,,
24837,08/15/2024 16:13:56,28.91,7.67,-9.17,,
24838,08/15/2024 16:18:56,28.85,8.18,-8.39,,
24839,08/15/2024 16:23:56,28.62,6.95,-10.63,,
24840,08/15/2024 16:28:56,27.99,7.03,-10.94,,
24841,08/15/2024 16:33:56,27.87,7.07,-10.95,,
24842,08/15/2024 16:38:56,28.16,7.14,-10.62,,
24843,08/15/2024 16:43:56,27.90,7.37,-10.43,,
24844,08/15/2024 16:48:56,27.62,7.28,-10.77,,
24845,08/15/2024 16:53:56,27.72,7.66,-10.05,,
24846,08/15/2024 16:58:56,27.64,7.52,-10.36,,
24847,08/15/2024 17:03:56,27.72,7.74,-9.94,,
24848,08/15/2024 17:08:56,27.84,7.58,-10.10,,
24849,08/15/2024 17:13:56,27.76,7.64,-10.07,,
24850,08/15/2024 17:18:56,27.88,7.70,-9.88,,
24851,08/15/2024 17:23:56,27.78,7.65,-10.03,,
24852,08/15/2024 17:28:56,27.58,8.02,-9.58,,
24853,08/15/2024 17:33:56,27.41,7.95,-9.82,,
24854,08/15/2024 17:38:56,27.38,8.24,-9.39,,
24855,08/15/2024 17:43:56,27.33,8.40,-9.19,,
24856,08/15/2024 17:48:56,27.50,8.47,-8.94,,
24857,08/15/2024 17:53:56,27.62,8.31,-9.10,,
24858,08/15/2024 17:58:56,27.30,8.50,-9.05,,
24859,08/15/2024 18:03:56,27.06,8.97,-8.54,,
24860,08/15/2024 18:08:56,26.87,8.96,-8.70,,
24861,08/15/2024 18:13:56,26.62,9.36,-8.32,,
24862,08/15/2024 18:18:56,26.38,9.57,-8.22,,
24863,08/15/2024 18:23:56,26.32,9.51,-8.35,,
24864,08/15/2024 18:28:56,26.24,9.61,-8.27,,
24865,08/15/2024 18:33:56,26.16,9.97,-7.86,,
24866,08/15/2024 18:38:56,26.04,10.03,-7.88,,
24867,08/15/2024 18:43:56,25.93,10.29,-7.64,,
24868,08/15/2024 18:48:56,25.76,10.67,-7.29,,
24869,08/15/2024 18:53:56,25.56,10.83,-7.26,,
24870,08/15/2024 18:58:56,25.42,11.04,-7.12,,
24871,08/15/2024 19:03:56,25.27,11.15,-7.10,,
24872,08/15/2024 19:08:56,25.06,11.58,-6.77,,
24873,08/15/2024 19:13:56,24.87,11.94,-6.52,,
24874,08/15/2024 19:18:56,24.58,12.40,-6.25,,
24875,08/15/2024 19:23:56,24.17,12.92,-6.05,,
24876,08/15/2024 19:28:56,23.85,13.29,-5.93,,
24877,08/15/2024 19:33:56,23.56,13.60,-5.85,,
24878,08/15/2024 19:38:56,23.28,13.79,-5.89,,
24879,08/15/2024 19:43:56,22.91,14.12,-5.87,,
24880,08/15/2024 19:48:56,22.44,14.62,-5.79,,
24881,08/15/2024 19:53:56,21.96,15.19,-5.67,,
24882,08/15/2024 19:58:56,21.55,15.91,-5.39,,
24883,08/15/2024 20:03:56,21.22,16.22,-5.41,,
24884,08/15/2024 20:08:56,20.61,16.09,-6.00,,
24885,08/15/2024 20:13:56,19.80,16.90,-6.02,,
24886,08/15/2024 20:18:56,19.35,17.74,-5.75,,
24887,08/15/2024 20:23:56,19.55,17.95,-5.42,,
24888,08/15/2024 20:28:56,19.89,18.00,-5.12,,
24889,08/15/2024 20:33:56,20.31,17.76,-4.95,,
24890,08/15/2024 20:38:56,20.47,17.93,-4.69,,
24891,08/15/2024 20:43:56,20.41,17.94,-4.73,,
24892,08/15/2024 20:48:56,20.07,18.17,-4.84,,
24893,08/15/2024 20:53:56,19.29,18.10,-5.53,,
24894,08/15/2024 20:58:56,18.62,18.37,-5.88,,
24895,08/15/2024 21:03:56,17.84,19.00,-6.09,,
24896,08/15/2024 21:08:56,17.44,19.67,-5.96,,
24897,08/15/2024 21:13:56,17.22,19.73,-6.10,,
24898,08/15/2024 21:18:56,16.78,20.10,-6.22,,
24899,08/15/2024 21:23:56,16.19,20.45,-6.48,,
24900,08/15/2024 21:28:56,15.39,20.80,-6.93,,
24901,08/15/2024 21:33:56,14.74,21.16,-7.25,,
24902,08/15/2024 21:38:56,14.05,21.69,-7.51,,
24903,08/15/2024 21:43:56,13.39,22.10,-7.82,,
24904,08/15/2024 21:48:56,12.86,22.55,-8.01,,
24905,08/15/2024 21:53:56,12.74,22.68,-8.03,,
24906,08/15/2024 21:58:56,12.84,22.59,-8.01,,
24907,08/15/2024 22:03:56,12.86,22.62,-7.96,,
24908,08/15/2024 22:08:56,12.69,22.49,-8.19,,
24909,08/15/2024 22:13:56,12.32,22.85,-8.30,,
24910,08/15/2024 22:18:56,12.05,23.58,-8.12,,
24911,08/15/2024 22:23:56,12.01,23.92,-7.97,,
24912,08/15/2024 22:28:56,12.01,23.95,-7.95,,
24913,08/15/2024 22:33:56,12.12,23.93,-7.87,,
24914,08/15/2024 22:38:56,12.20,23.64,-7.95,,
24915,08/15/2024 22:43:56,12.10,23.69,-8.02,,
24916,08/15/2024 22:48:56,11.86,23.83,-8.14,,
24917,08/15/2024 22:53:56,11.48,24.08,-8.33,,
24918,08/15/2024 22:58:56,10.93,24.50,-8.58,,
24919,08/15/2024 23:03:56,10.66,25.24,-8.43,,
24920,08/15/2024 23:08:56,10.66,25.38,-8.36,,
24921,08/15/2024 23:13:56,10.90,25.09,-8.30,,
24922,08/15/2024 23:18:56,10.64,24.99,-8.57,,
24923,08/15/2024 23:23:56,10.08,25.93,-8.58,,
24924,08/15/2024 23:28:56,9.77,27.00,-8.33,,
24925,08/15/2024 23:33:56,10.22,26.95,-7.96,,
24926,08/15/2024 23:38:56,10.47,26.28,-8.07,,
24927,08/15/2024 23:43:56,10.41,26.31,-8.11,,
24928,08/15/2024 23:48:56,10.17,26.34,-8.30,,
24929,08/15/2024 23:53:56,9.82,26.60,-8.48,,
24930,08/15/2024 23:58:56,9.30,27.06,-8.70,,
24931,08/16/2024 00:03:56,8.73,27.93,-8.79,,
24932,08/16/2024 00:08:56,8.30,29.08,-8.65,,
24933,08/16/2024 00:13:56,8.68,29.70,-8.05,,
24934,08/16/2024 00:18:56,9.03,28.66,-8.20,,
24935,08/16/2024 00:23:56,9.08,29.32,-7.87,,
24936,08/16/2024 00:28:56,9.52,28.78,-7.72,,
24937,08/16/2024 00:33:56,9.83,27.90,-7.85,,
24938,08/16/2024 00:38:56,9.62,28.03,-7.97,,
24939,08/16/2024 00:43:56,9.20,28.33,-8.20,,
24940,08/16/2024 00:48:56,8.75,29.04,-8.27,,
24941,08/16/2024 00:53:56,8.53,29.65,-8.20,,
24942,08/16/2024 00:58:56,8.72,30.22,-7.79,,
24943,08/16/2024 01:03:56,8.91,30.07,-7.68,,
24944,08/16/2024 01:08:56,8.83,30.11,-7.74,,
24945,08/16/2024 01:13:56,8.73,29.41,-8.13,,
24946,08/16/2024 01:18:56,8.20,30.36,-8.18,,
24947,08/16/2024 01:23:56,7.83,31.29,-8.12,,
24948,08/16/2024 01:28:56,7.52,31.58,-8.28,,
24949,08/16/2024 01:33:56,7.13,32.49,-8.25,,
24950,08/16/2024 01:38:56,6.98,33.25,-8.08,,
24951,08/16/2024 01:43:56,7.02,34.05,-7.74,,
24952,08/16/2024 01:48:56,7.33,33.88,-7.53,,
24953,08/16/2024 01:53:56,7.44,33.23,-7.69,,
24954,08/16/2024 01:58:56,7.39,34.13,-7.38,,
24955,08/16/2024 02:03:56,7.53,34.34,-7.18,,
24956,08/16/2024 02:08:56,7.53,34.20,-7.24,,
24957,08/16/2024 02:13:56,7.44,33.86,-7.44,,
24958,08/16/2024 02:18:56,7.34,33.48,-7.68,,
24959,08/16/2024 02:23:56,7.26,33.77,-7.64,,
24960,08/16/2024 02:28:56,7.17,33.79,-7.71,,
24961,08/16/2024 02:33:56,7.10,33.76,-7.78,,
24962,08/16/2024 02:38:56,7.24,33.36,-7.81,,
24963,08/16/2024 02:43:56,7.25,33.99,-7.56,,
24964,08/16/2024 02:48:56,7.21,33.76,-7.69,,
24965,08/16/2024 02:53:56,6.92,32.45,-8.45,,
24966,08/16/2024 02:58:56,6.27,34.47,-8.25,,
24967,08/16/2024 03:03:56,5.85,35.91,-8.10,,
24968,08/16/2024 03:08:56,5.59,36.44,-8.14,,
24969,08/16/2024 03:13:56,5.26,36.68,-8.35,,
24970,08/16/2024 03:18:56,4.86,37.32,-8.49,,
24971,08/16/2024 03:23:56,4.55,38.68,-8.30,,
24972,08/16/2024 03:28:56,4.33,39.27,-8.31,,
24973,08/16/2024 03:33:56,4.07,40.68,-8.09,,
24974,08/16/2024 03:38:56,4.17,41.01,-7.90,,
24975,08/16/2024 03:43:56,4.38,40.28,-7.94,,
24976,08/16/2024 03:48:56,4.50,39.81,-7.98,,
24977,08/16/2024 03:53:56,4.54,39.73,-7.97,,
24978,08/16/2024 03:58:56,4.48,39.50,-8.10,,
24979,08/16/2024 04:03:56,4.32,39.71,-8.18,,
24980,08/16/2024 04:08:56,4.12,40.18,-8.21,,
24981,08/16/2024 04:13:56,3.93,40.72,-8.21,,
24982,08/16/2024 04:18:56,3.69,41.06,-8.31,,
24983,08/16/2024 04:23:56,3.43,42.13,-8.22,,
24984,08/16/2024 04:28:56,3.33,42.80,-8.11,,
24985,08/16/2024 04:33:56,3.25,43.10,-8.09,,
24986,08/16/2024 04:38:56,3.11,43.84,-8.00,,
24987,08/16/2024 04:43:56,2.98,44.39,-7.96,,
24988,08/16/2024 04:48:56,2.88,44.80,-7.93,,
24989,08/16/2024 04:53:56,2.77,45.29,-7.89,,
24990,08/16/2024 04:58:56,2.68,46.00,-7.78,,
24991,08/16/2024 05:03:56,2.59,46.69,-7.66,,
24992,08/16/2024 05:08:56,2.51,46.89,-7.68,,
24993,08/16/2024 05:13:56,2.42,47.42,-7.62,,
24994,08/16/2024 05:18:56,2.34,47.86,-7.58,,
24995,08/16/2024 05:23:56,2.30,48.39,-7.48,,
24996,08/16/2024 05:28:56,2.31,48.66,-7.39,,
24997,08/16/2024 05:33:56,2.31,49.04,-7.29,,
24998,08/16/2024 05:38:56,2.30,49.32,-7.22,,
24999,08/16/2024 05:43:56,2.33,49.49,-7.16,,
25000,08/16/2024 05:48:56,2.27,50.10,-7.05,,
25001,08/16/2024 05:53:56,2.30,50.61,-6.89,,
25002,08/16/2024 05:58:56,2.46,50.84,-6.68,,
25003,08/16/2024 06:03:56,2.61,51.34,-6.42,,
25004,08/16/2024 06:08:56,2.69,50.73,-6.50,,
25005,08/16/2024 06:13:56,2.65,51.18,-6.42,,
25006,08/16/2024 06:18:56,2.70,50.90,-6.44,,
25007,08/16/2024 06:23:56,2.65,50.06,-6.70,,
25008,08/16/2024 06:28:56,2.49,51.20,-6.56,,
25009,08/16/2024 06:33:56,2.59,51.69,-6.34,,
25010,08/16/2024 06:38:56,3.01,50.13,-6.36,,
25011,08/16/2024 06:43:56,3.47,49.99,-5.96,,
25012,08/16/2024 06:48:56,4.10,49.18,-5.60,,
25013,08/16/2024 06:53:56,4.81,48.41,-5.15,,
25014,08/16/2024 06:58:56,5.76,47.19,-4.62,,
25015,08/16/2024 07:03:56,6.79,46.49,-3.87,,
25016,08/16/2024 07:08:56,7.86,45.00,-3.33,,
25017,08/16/2024 07:13:56,8.88,42.61,-3.13,,
25018,08/16/2024 07:18:56,9.71,41.34,-2.79,,
25019,08/16/2024 07:23:56,10.56,40.09,-2.43,,
25020,08/16/2024 07:28:56,11.24,39.62,-1.98,,
25021,08/16/2024 07:33:56,12.02,37.72,-1.95,,
25022,08/16/2024 07:38:56,12.74,35.91,-1.97,,
25023,08/16/2024 07:43:56,13.17,34.09,-2.30,,
25024,08/16/2024 07:48:56,13.54,33.10,-2.37,,
25025,08/16/2024 07:53:56,14.04,32.49,-2.18,,
25026,08/16/2024 07:58:56,14.54,31.75,-2.06,,
25027,08/16/2024 08:03:56,15.02,29.62,-2.58,,
25028,08/16/2024 08:08:56,15.46,28.53,-2.70,,
25029,08/16/2024 08:13:56,15.86,28.08,-2.57,,
25030,08/16/2024 08:18:56,16.36,27.62,-2.36,,
25031,08/16/2024 08:23:56,16.97,26.67,-2.31,,
25032,08/16/2024 08:28:56,17.33,26.39,-2.15,,
25033,08/16/2024 08:33:56,17.80,25.68,-2.12,,
25034,08/16/2024 08:38:56,18.09,25.07,-2.20,,
25035,08/16/2024 08:43:56,18.27,24.62,-2.28,,
25036,08/16/2024 08:48:56,18.40,24.74,-2.10,,
25037,08/16/2024 08:53:56,18.67,24.41,-2.06,,
25038,08/16/2024 08:58:56,18.69,23.77,-2.40,,
25039,08/16/2024 09:03:56,18.93,23.96,-2.09,,
25040,08/16/2024 09:08:56,19.23,23.56,-2.07,,
25041,08/16/2024 09:13:56,19.39,23.39,-2.03,,
25042,08/16/2024 09:18:56,19.56,23.71,-1.70,,
25043,08/16/2024 09:23:56,19.79,23.00,-1.92,,
25044,08/16/2024 09:28:56,20.12,22.56,-1.91,,
25045,08/16/2024 09:33:56,20.44,22.12,-1.90,,
25046,08/16/2024 09:38:56,20.62,22.51,-1.52,,
25047,08/16/2024 09:43:56,20.73,21.66,-1.94,,
25048,08/16/2024 09:48:56,20.98,21.69,-1.72,,
25049,08/16/2024 09:53:56,21.12,22.77,-0.94,,
25050,08/16/2024 09:58:56,21.47,22.58,-0.77,,
25051,08/16/2024 10:03:56,21.66,21.38,-1.35,,
25052,08/16/2024 10:08:56,21.88,21.11,-1.34,,
25053,08/16/2024 10:13:56,22.05,20.82,-1.39,,
25054,08/16/2024 10:18:56,22.34,19.13,-2.29,,
25055,08/16/2024 10:23:56,22.58,18.69,-2.41,,
25056,08/16/2024 10:28:56,22.82,18.10,-2.65,,
25057,08/16/2024 10:33:56,23.08,17.91,-2.58,,
25058,08/16/2024 10:38:56,23.27,17.96,-2.39,,
25059,08/16/2024 10:43:56,23.65,16.12,-3.52,,
25060,08/16/2024 10:48:56,23.98,16.42,-3.02,,
25061,08/16/2024 10:53:56,24.35,15.49,-3.50,,
25062,08/16/2024 10:58:56,24.83,13.65,-4.81,,
25063,08/16/2024 11:03:56,25.03,13.94,-4.37,,
25064,08/16/2024 11:08:56,25.41,13.80,-4.20,,
25065,08/16/2024 11:13:56,25.57,12.88,-4.99,,
25066,08/16/2024 11:18:56,25.74,13.20,-4.53,,
25067,08/16/2024 11:23:56,26.05,13.34,-4.15,,
25068,08/16/2024 11:28:56,25.85,13.40,-4.24,,
25069,08/16/2024 11:33:56,26.17,12.98,-4.41,,
25070,08/16/2024 11:38:56,26.27,12.95,-4.37,,
25071,08/16/2024 11:43:56,26.19,13.07,-4.31,,
25072,08/16/2024 11:48:56,26.39,13.09,-4.13,,
25073,08/16/2024 11:53:56,26.34,12.96,-4.30,,
25074,08/16/2024 11:58:56,26.83,12.28,-4.64,,
25075,08/16/2024 12:03:56,27.34,11.57,-5.03,,
25076,08/16/2024 12:08:56,27.44,11.99,-4.47,,
25077,08/16/2024 12:13:56,27.62,11.01,-5.46,,
25078,08/16/2024 12:18:56,27.87,10.89,-5.42,,
25079,08/16/2024 12:23:56,28.05,10.65,-5.58,,
25080,08/16/2024 12:28:56,28.07,10.44,-5.81,,
25081,08/16/2024 12:33:56,28.42,10.02,-6.09,,
25082,08/16/2024 12:38:56,28.65,9.41,-6.73,,
25083,08/16/2024 12:43:56,28.51,9.60,-6.58,,
